first_name,last_name,date_of_birth,incident_severity,num_vehicles_involved,num_injuries,num_witnesses,police_report_available,injury_claim,vehicle_claim,incident_hour,customer_age,policy_deductable,policy_annual_premium,num_claims_past_year,EVENT_LABEL,EVENT_TIMESTAMP,EVENT_ID,ENTITY_TYPE,ENTITY_ID,policy_id,incident_type,LABEL_TIMESTAMP
Joan,Mcmillan,2/20/1983,5,3,4,2,0,7413,6138,8,50,625,2005,4,,2022-11-05T22:12:59Z,8c7520fc-fe80-40bf-b442-99ea41c967af,customer,a438-31987569,8c7520fc-fe80-40bf-b442-99ea41c967af,collision,2023-03-06T15:05:50Z
Austin,Mckee,6/13/1971,5,2,5,2,0,9568,3647,14,33,575,2481,2,,2022-04-18T00:54:10Z,858985ea-98b6-4109-aad1-55fddae11939,customer,b965-86171994,858985ea-98b6-4109-aad1-55fddae11939,breakin,2023-03-06T15:05:50Z
Grace,Yates,1/12/1968,7,3,2,2,0,5851,3317,15,49,514,2964,4,,2022-06-17T20:16:12Z,726f538e-6d20-484c-95f2-ccb9c4a846c3,customer,d203-11686802,726f538e-6d20-484c-95f2-ccb9c4a846c3,breakin,2023-03-06T15:05:50Z
Bradley,Macias,9/4/1960,5,2,4,1,0,12256,3750,11,38,712,2825,2,,2022-04-22T12:38:34Z,d8233e48-c060-402c-ab88-0c6bd3146993,customer,c777-87450195,d8233e48-c060-402c-ab88-0c6bd3146993,theft,2023-03-06T15:05:50Z
Anna,Hahn,7/9/1931,5,3,4,2,0,6816,4989,16,54,780,2108,5,,2022-12-03T19:02:28Z,09af46cc-e7ab-4292-865d-d8767e23db5a,customer,b463-05492686,09af46cc-e7ab-4292-865d-d8767e23db5a,collision,2023-03-06T15:05:50Z
Wyatt,Schaefer,6/2/1978,4,3,4,2,0,12051,6478,13,35,576,3025,4,,2022-10-04T22:49:46Z,17f1463e-40bd-451a-beaf-50d561f32ada,customer,d083-28505287,17f1463e-40bd-451a-beaf-50d561f32ada,breakin,2023-03-06T15:05:50Z
Mariah,Decker,9/19/1931,5,2,1,2,0,9349,6556,10,44,506,1237,6,,2022-08-17T15:05:19Z,8b824def-9250-47b9-9169-4d7525d32646,customer,d377-11916617,8b824def-9250-47b9-9169-4d7525d32646,theft,2023-03-06T15:05:50Z
Isaac,Mcclain,8/16/2007,6,2,4,2,0,6743,6359,7,54,550,2497,6,,2022-12-30T19:16:45Z,87ff57e3-6767-4277-bd68-be084d972208,customer,d482-20064477,87ff57e3-6767-4277-bd68-be084d972208,breakin,2023-03-06T15:05:50Z
Johnathan,Chan,9/6/1995,5,2,5,2,0,10838,2815,14,34,522,2730,3,,2022-03-15T06:14:07Z,a6aa1f48-1077-4b0e-8aaa-c82dcf26cfe9,customer,c304-45457972,a6aa1f48-1077-4b0e-8aaa-c82dcf26cfe9,theft,2023-03-06T15:05:50Z
Sally,Bowen,9/7/1921,3,3,5,2,0,14037,4188,17,32,521,3536,3,,2022-07-10T01:20:56Z,0cb465d5-e750-479c-9b0d-33a2bff9d750,customer,c473-44097053,0cb465d5-e750-479c-9b0d-33a2bff9d750,collision,2023-03-06T15:05:50Z
Eduardo,Braun,8/23/2006,3,2,4,3,0,6409,6526,8,43,718,1379,4,,2022-10-18T14:02:17Z,84096c2d-e363-4162-8eaa-5b0ecae12d92,customer,c085-79675173,84096c2d-e363-4162-8eaa-5b0ecae12d92,collision,2023-03-06T15:05:50Z
Dennis,Horn,12/28/1974,5,2,3,2,0,9725,5513,12,42,734,1667,6,,2022-11-27T23:16:34Z,e000585d-5710-4133-a985-5ae6f1d06db1,customer,a959-07091090,e000585d-5710-4133-a985-5ae6f1d06db1,collision,2023-03-06T15:05:50Z
Andres,Murphy,8/23/1929,5,2,4,1,0,10666,4605,12,57,586,2236,5,,2022-10-03T09:40:40Z,bc5c6124-8806-40e8-8953-344ccf80389b,customer,c088-26927820,bc5c6124-8806-40e8-8953-344ccf80389b,collision,2023-03-06T15:05:50Z
Bradley,Kerr,1/18/2013,5,2,4,1,0,9936,3211,12,47,600,2809,2,,2022-06-04T09:35:30Z,50595148-1656-4b29-89aa-f316ebcdc44b,customer,c131-20762673,50595148-1656-4b29-89aa-f316ebcdc44b,collision,2023-03-06T15:05:50Z
Sergio,Fisher,1/3/1998,4,3,4,2,0,12143,3710,15,36,575,2484,3,,2022-06-24T02:28:44Z,65b026d7-6998-4a42-907e-cb8cd94071f2,customer,d194-53357346,65b026d7-6998-4a42-907e-cb8cd94071f2,theft,2023-03-06T15:05:50Z
Colton,Manning,1/12/2005,5,2,3,2,0,8512,4457,7,44,410,2145,5,,2022-08-31T15:18:08Z,4b543a46-9075-489c-a8b4-b639f9da9b73,customer,a624-46590118,4b543a46-9075-489c-a8b4-b639f9da9b73,breakin,2023-03-06T15:05:50Z
Guy,Rhodes,1/28/1922,5,2,4,3,0,9204,4059,12,36,340,2868,3,,2022-04-25T10:31:35Z,2550055e-b28f-441d-bdba-430f5f684f7a,customer,d445-46834492,2550055e-b28f-441d-bdba-430f5f684f7a,collision,2023-03-06T15:05:50Z
Ricky,Duncan,7/16/1962,4,3,4,2,0,10755,3688,18,36,475,3290,3,,2022-03-24T05:17:25Z,f7c8029d-3f42-4606-b27c-983d200aa86a,customer,a005-62761204,f7c8029d-3f42-4606-b27c-983d200aa86a,collision,2023-03-06T15:05:50Z
Roberta,Beck,11/18/1981,3,2,3,1,0,9754,3944,8,44,503,2667,5,,2022-12-03T21:40:10Z,090ce68b-d3f1-4984-9942-eb9519f9de53,customer,b787-77774373,090ce68b-d3f1-4984-9942-eb9519f9de53,breakin,2023-03-06T15:05:50Z
Gloria,Chang,4/23/2021,4,2,4,2,0,12758,4734,10,38,707,2780,4,,2022-11-03T02:59:19Z,c13a9fcc-4bde-4dd0-a275-32036d5bcc60,customer,d033-25442566,c13a9fcc-4bde-4dd0-a275-32036d5bcc60,collision,2023-03-06T15:05:50Z
Karl,Hickman,8/10/2011,5,2,2,2,0,9070,6342,7,48,503,2442,5,,2022-04-08T22:49:21Z,788d3852-482d-468a-a7e7-1da43236738b,customer,c513-56347953,788d3852-482d-468a-a7e7-1da43236738b,breakin,2023-03-06T15:05:50Z
Raven,Holden,10/21/1931,5,3,4,3,0,4228,5904,10,50,713,1649,4,,2022-06-03T13:15:29Z,1caf4fcf-fcbe-4c0a-8f53-f8c891a8a8a9,customer,c080-91222518,1caf4fcf-fcbe-4c0a-8f53-f8c891a8a8a9,theft,2023-03-06T15:05:50Z
Connor,Blankenship,11/21/1918,5,2,3,1,0,11792,4289,13,44,609,3302,4,,2022-07-15T12:32:59Z,15abd65a-d144-471e-9f58-516cd0ed4190,customer,c402-35642564,15abd65a-d144-471e-9f58-516cd0ed4190,collision,2023-03-06T15:05:50Z
Hector,Esparza,1/1/1949,3,3,3,2,0,14465,3526,14,39,663,2906,4,,2023-01-19T01:32:51Z,dbbb725a-8bdf-4c2e-9308-38c8bf0a1f67,customer,d603-02401086,dbbb725a-8bdf-4c2e-9308-38c8bf0a1f67,theft,2023-03-06T15:05:50Z
Michael,Franklin,12/18/2000,5,3,5,2,0,9635,3988,11,38,704,2833,3,,2022-10-27T08:55:38Z,63458a5c-eb6b-40c6-b549-901cd602ee04,customer,a214-20802692,63458a5c-eb6b-40c6-b549-901cd602ee04,breakin,2023-03-06T15:05:50Z
Rickey,Medina,1/2/1918,4,3,3,2,0,7576,6169,12,48,601,1639,5,,2022-10-30T11:03:37Z,2dbea5bf-9237-4b5f-91dc-32bb38fbb5d3,customer,b898-71455568,2dbea5bf-9237-4b5f-91dc-32bb38fbb5d3,breakin,2023-03-06T15:05:50Z
Gene,Fleming,5/16/1953,3,2,5,1,0,13461,5322,6,40,319,2198,5,,2023-02-19T11:24:59Z,18f126e1-3aad-46ba-9475-7d588f9a426f,customer,d766-75513461,18f126e1-3aad-46ba-9475-7d588f9a426f,breakin,2023-03-06T15:05:50Z
Brianna,Irwin,2/6/1917,3,2,3,1,0,9726,6235,11,32,420,1875,7,,2022-11-04T16:07:36Z,e6980f8a-b1ee-44c6-a9d4-8abdaee097f2,customer,d776-49409374,e6980f8a-b1ee-44c6-a9d4-8abdaee097f2,breakin,2023-03-06T15:05:50Z
Sherri,Durham,8/4/2003,6,2,2,2,0,9876,6228,11,47,736,2323,7,,2022-12-21T23:35:44Z,1a8d5b4c-523f-4a73-9aa4-bb313ab12c16,customer,b590-95531149,1a8d5b4c-523f-4a73-9aa4-bb313ab12c16,collision,2023-03-06T15:05:50Z
Jerome,Fitzpatrick,4/21/1916,4,3,4,2,0,7900,6245,7,41,571,1361,5,,2022-07-10T01:03:47Z,c4c33cdb-db1e-4b8f-a3c9-90c1bf7feb67,customer,d349-32016240,c4c33cdb-db1e-4b8f-a3c9-90c1bf7feb67,collision,2023-03-06T15:05:50Z
Tanya,Roth,6/22/1948,5,2,4,2,0,11216,4458,15,44,568,3762,4,,2022-05-30T07:52:37Z,0ca02969-a508-48f6-a3ba-0ddfc84b84dd,customer,d214-48343909,0ca02969-a508-48f6-a3ba-0ddfc84b84dd,breakin,2023-03-06T15:05:50Z
Sue,Nielsen,12/31/1963,5,2,4,2,0,7732,7238,8,44,562,1525,5,,2023-01-21T18:16:11Z,b7669a8e-2265-4f26-b562-0c5974c60d7e,customer,a233-82790074,b7669a8e-2265-4f26-b562-0c5974c60d7e,theft,2023-03-06T15:05:50Z
Ana,Cervantes,7/25/1974,3,2,3,1,0,9717,5019,8,40,260,2187,5,,2022-03-16T02:10:04Z,cd35c418-cf85-4961-a2cc-0e587c3f5da6,customer,c424-29999898,cd35c418-cf85-4961-a2cc-0e587c3f5da6,theft,2023-03-06T15:05:50Z
Gwendolyn,Chambers,1/25/1923,4,3,5,2,0,10401,5061,13,29,518,2478,3,,2022-09-18T13:36:36Z,2561457f-61d5-46f1-9b2e-a031617c3b0c,customer,c549-05878134,2561457f-61d5-46f1-9b2e-a031617c3b0c,collision,2023-03-06T15:05:50Z
Judy,Daniel,1/30/2008,4,2,3,2,0,10617,3962,13,35,518,2758,3,,2022-05-12T11:24:26Z,88c5ab0c-739e-435d-a40b-64f2a8fb24db,customer,b702-96205914,88c5ab0c-739e-435d-a40b-64f2a8fb24db,theft,2023-03-06T15:05:50Z
Oscar,Irwin,3/16/1975,4,2,3,1,0,8397,6301,11,44,611,2152,4,,2023-02-10T20:54:02Z,830d9901-339f-4ea8-85e6-94680274d134,customer,d134-86982875,830d9901-339f-4ea8-85e6-94680274d134,breakin,2023-03-06T15:05:50Z
Caroline,Fuentes,7/3/2021,3,2,4,2,0,8408,6044,4,45,582,1695,3,,2023-02-20T18:20:19Z,fdeaf6ba-9397-4bff-a4b1-bf3268c3bcf2,customer,b525-76432048,fdeaf6ba-9397-4bff-a4b1-bf3268c3bcf2,theft,2023-03-06T15:05:50Z
Theresa,Fernandez,11/25/1993,3,2,2,2,0,8462,6495,8,47,491,2039,4,,2022-07-05T07:54:39Z,018d2128-68ae-4114-abff-1bf2001a619d,customer,c651-51461636,018d2128-68ae-4114-abff-1bf2001a619d,breakin,2023-03-06T15:05:50Z
Lawrence,Clark,10/12/1984,6,2,4,2,0,7764,5465,12,48,621,3561,3,,2022-06-27T03:16:45Z,c17a1c70-840d-45a2-9d37-4e3395f1cc7e,customer,c025-23081873,c17a1c70-840d-45a2-9d37-4e3395f1cc7e,theft,2023-03-06T15:05:50Z
Mathew,Kennedy,1/14/1939,7,2,5,2,0,6612,5045,8,33,533,1944,8,,2022-04-30T04:01:57Z,6723e6af-879e-4fb4-a60b-5e5b69bd8b1a,customer,b925-98602223,6723e6af-879e-4fb4-a60b-5e5b69bd8b1a,collision,2023-03-06T15:05:50Z
Mario,Hebert,6/13/1956,4,2,5,1,0,14466,2788,16,26,491,2798,3,,2022-08-19T22:10:36Z,9409b968-b17d-4a75-83f8-fd79c3349ccb,customer,a856-60129378,9409b968-b17d-4a75-83f8-fd79c3349ccb,collision,2023-03-06T15:05:50Z
Danny,Lewis,3/20/1917,5,2,4,1,0,10505,3574,9,38,665,2388,1,,2023-02-26T03:43:28Z,9869f2ce-2422-4a02-9203-5c1448d5d88f,customer,b920-82127018,9869f2ce-2422-4a02-9203-5c1448d5d88f,breakin,2023-03-06T15:05:50Z
Perry,Richmond,4/6/2000,5,2,3,2,0,11364,3601,12,42,481,3255,3,,2022-05-19T04:20:13Z,7e4b5cb1-01dd-4c05-92c5-3382290f46e9,customer,a487-55976021,7e4b5cb1-01dd-4c05-92c5-3382290f46e9,theft,2023-03-06T15:05:50Z
Charlene,Carr,7/10/1969,4,2,1,2,0,6968,5528,12,46,502,2250,5,,2022-05-04T08:13:22Z,3ed19671-633e-4b20-a527-fd258e0759de,customer,b764-45647619,3ed19671-633e-4b20-a527-fd258e0759de,collision,2023-03-06T15:05:50Z
Hector,Flowers,1/21/1908,3,2,5,2,0,14632,5568,11,30,421,3404,3,,2022-07-29T14:07:48Z,ae0efaac-79b1-4018-b33e-ccd98ff67c6c,customer,c701-12259298,ae0efaac-79b1-4018-b33e-ccd98ff67c6c,breakin,2023-03-06T15:05:50Z
Darryl,Huff,8/23/1913,4,3,5,2,0,4032,5949,10,50,731,2238,5,,2022-11-19T04:31:51Z,5738085c-6a6a-4e0f-8448-ef87c4addf5b,customer,d334-49585584,5738085c-6a6a-4e0f-8448-ef87c4addf5b,breakin,2023-03-06T15:05:50Z
Wanda,Jensen,9/5/1971,4,2,3,1,0,12911,5011,10,43,731,3281,5,,2022-11-23T05:49:47Z,2ed7b698-ae84-4bbe-bca2-f15fd1052e3b,customer,d818-82346845,2ed7b698-ae84-4bbe-bca2-f15fd1052e3b,collision,2023-03-06T15:05:50Z
Kaylee,Reyes,4/22/2016,6,3,3,2,0,8606,4778,15,42,567,2878,4,,2023-02-13T04:03:52Z,aadbf4d1-a173-439d-b945-eea6ae41224e,customer,c577-04713420,aadbf4d1-a173-439d-b945-eea6ae41224e,breakin,2023-03-06T15:05:50Z
Mallory,Lynch,4/2/2009,3,3,4,2,0,5357,5106,8,46,728,2148,3,,2022-06-30T23:36:26Z,d756fe9a-ff42-4403-af96-ebc7721e0993,customer,d308-81648441,d756fe9a-ff42-4403-af96-ebc7721e0993,theft,2023-03-06T15:05:50Z
Collin,Flores,9/5/1952,5,2,4,2,0,10101,4658,14,39,666,2578,4,,2023-01-11T16:55:37Z,a7b48948-4453-4465-ba8e-9bb72395cc25,customer,c455-49824708,a7b48948-4453-4465-ba8e-9bb72395cc25,theft,2023-03-06T15:05:50Z
Sylvia,Nguyen,8/1/1913,5,2,3,2,0,6246,7519,8,48,657,1352,6,,2022-05-12T05:25:41Z,4cad6107-4bf6-43f6-9da9-bed01a94b12c,customer,d725-17556203,4cad6107-4bf6-43f6-9da9-bed01a94b12c,collision,2023-03-06T15:05:50Z
Connor,Cervantes,5/1/1936,5,2,5,2,0,8812,4329,14,30,479,2052,5,,2022-03-19T05:17:34Z,3e065d1d-0ec4-45c0-a7fb-740f066185b5,customer,b899-10160594,3e065d1d-0ec4-45c0-a7fb-740f066185b5,collision,2023-03-06T15:05:50Z
Clinton,Larsen,9/6/2005,5,2,4,2,0,11352,2359,16,40,510,3487,4,,2023-01-19T11:28:38Z,6c0f9334-af83-49e8-a756-43ca122b5bc4,customer,d963-78451324,6c0f9334-af83-49e8-a756-43ca122b5bc4,theft,2023-03-06T15:05:50Z
Carla,Hurley,9/15/1933,6,3,2,1,0,8916,2029,15,36,578,2273,3,,2023-02-15T15:37:16Z,23963e71-53bf-4494-b0f2-9d74ab6b0c84,customer,c611-95471270,23963e71-53bf-4494-b0f2-9d74ab6b0c84,breakin,2023-03-06T15:05:50Z
Kristy,Macias,12/11/1919,5,3,4,2,0,11628,4492,14,40,656,3428,5,,2022-04-09T17:42:59Z,9ca6595b-e42f-48fd-97d6-865e8073b27b,customer,d777-94896478,9ca6595b-e42f-48fd-97d6-865e8073b27b,breakin,2023-03-06T15:05:50Z
Cassie,Abbott,7/2/1924,3,3,4,2,0,13912,4184,12,31,505,2525,3,,2022-07-20T04:35:51Z,d339d0e5-6f13-4e4f-8ddd-07263e4cd643,customer,c823-72516167,d339d0e5-6f13-4e4f-8ddd-07263e4cd643,breakin,2023-03-06T15:05:50Z
Richard,Duffy,11/19/1930,5,3,3,1,0,6721,6123,10,43,497,1718,4,,2022-11-21T03:57:20Z,24930ed0-6449-471e-b27a-580d2c39f314,customer,b069-36426069,24930ed0-6449-471e-b27a-580d2c39f314,theft,2023-03-06T15:05:50Z
Brianna,Black,2/18/1975,5,2,4,2,0,11269,2076,15,33,502,2258,3,,2022-08-28T07:01:16Z,627bcd1a-1967-42ce-bf67-caa87f50353d,customer,c388-89196288,627bcd1a-1967-42ce-bf67-caa87f50353d,theft,2023-03-06T15:05:50Z
Janice,Goodman,10/8/1965,4,2,3,1,0,13579,4217,17,38,547,3286,3,,2022-08-06T07:22:45Z,ec26c0d3-d78d-4035-b3f5-9c9d04549052,customer,c231-28445437,ec26c0d3-d78d-4035-b3f5-9c9d04549052,theft,2023-03-06T15:05:50Z
Douglas,Buchanan,12/13/1999,7,2,3,2,0,6494,6387,8,47,557,2328,7,,2022-10-23T09:34:19Z,7420cde6-e036-448f-b5d0-1fb5839b8903,customer,a911-48654546,7420cde6-e036-448f-b5d0-1fb5839b8903,breakin,2023-03-06T15:05:50Z
Kyle,Whitaker,11/10/1985,4,3,4,3,0,11433,4400,16,30,407,2405,4,,2022-04-23T08:33:25Z,ab5376fa-fd93-4637-be40-b75be166e205,customer,a079-72673308,ab5376fa-fd93-4637-be40-b75be166e205,collision,2023-03-06T15:05:50Z
Alexandra,Allison,10/22/1952,5,2,4,1,0,7999,4533,7,52,510,2865,5,,2023-01-29T13:06:08Z,f0c89c8b-db5d-43be-aca6-967d4c839f07,customer,a869-79408391,f0c89c8b-db5d-43be-aca6-967d4c839f07,collision,2023-03-06T15:05:50Z
Donna,Sparks,9/18/1987,5,2,1,2,0,12366,3131,16,44,440,3325,5,,2022-09-19T23:56:26Z,67683fbd-b29b-4d02-8a4f-8d1bfca65d86,customer,c147-15398485,67683fbd-b29b-4d02-8a4f-8d1bfca65d86,collision,2023-03-06T15:05:50Z
Charlene,Lane,11/30/1992,5,2,4,1,0,8770,4774,9,42,632,3525,3,,2022-11-30T05:35:39Z,237a98d2-287a-445d-ad0b-7f65bf476054,customer,a534-77944547,237a98d2-287a-445d-ad0b-7f65bf476054,collision,2023-03-06T15:05:50Z
Katrina,Esparza,12/13/1932,4,3,5,2,0,13143,3910,17,31,565,3409,3,,2022-10-20T17:50:26Z,90298232-caf5-44f7-8233-74a40813fe07,customer,a977-00063753,90298232-caf5-44f7-8233-74a40813fe07,theft,2023-03-06T15:05:50Z
Stuart,Kline,5/14/2011,4,3,4,1,0,11632,4549,15,40,710,3258,4,,2022-05-06T12:54:17Z,394ee6db-34b1-416b-86f5-de0d99ab2d76,customer,c887-01202273,394ee6db-34b1-416b-86f5-de0d99ab2d76,theft,2023-03-06T15:05:50Z
Nathaniel,Kane,4/27/2003,4,3,3,1,0,14682,2411,18,38,543,3261,3,,2022-04-15T06:49:14Z,96a99b02-664a-4690-b1b9-75c271ba9ede,customer,c836-47527969,96a99b02-664a-4690-b1b9-75c271ba9ede,theft,2023-03-06T15:05:50Z
Wyatt,Baldwin,8/19/2013,5,2,5,2,0,11233,3941,13,36,569,2480,3,,2022-06-15T11:16:55Z,14fe3928-8c6f-499d-80cd-ef7970e46043,customer,c504-22481544,14fe3928-8c6f-499d-80cd-ef7970e46043,collision,2023-03-06T15:05:50Z
Geoffrey,Mcclain,3/30/1994,3,2,2,2,0,8112,6081,11,43,479,1914,6,,2022-05-30T05:18:20Z,b794fd9e-ace7-45bb-b44e-649ecef417f2,customer,d709-37611175,b794fd9e-ace7-45bb-b44e-649ecef417f2,collision,2023-03-06T15:05:50Z
Sally,Frye,3/31/1933,5,2,3,2,0,9230,3702,13,35,380,2266,2,,2022-08-14T12:14:57Z,e5613cb1-91cf-4869-a8a8-41dfb2133a8b,customer,b669-22176026,e5613cb1-91cf-4869-a8a8-41dfb2133a8b,theft,2023-03-06T15:05:50Z
Scott,Torres,3/25/1963,4,2,4,2,0,12921,2703,10,35,431,2263,3,,2022-08-06T22:32:39Z,d4f79907-4f8c-4e9d-b9fe-9e557caaf177,customer,a355-46844151,d4f79907-4f8c-4e9d-b9fe-9e557caaf177,collision,2023-03-06T15:05:50Z
Christie,Bridges,9/23/1944,6,3,2,2,0,7704,3173,15,44,608,2528,3,,2023-01-18T00:04:30Z,dd41cd88-c302-4ba9-82a9-697f47a19925,customer,d196-83156899,dd41cd88-c302-4ba9-82a9-697f47a19925,theft,2023-03-06T15:05:50Z
Cynthia,Fernandez,2/4/2014,4,2,5,2,0,7280,5668,6,46,482,2378,5,,2023-01-22T01:14:31Z,7ef57fe5-8be1-481b-add9-66f6e8140322,customer,c570-55537829,7ef57fe5-8be1-481b-add9-66f6e8140322,theft,2023-03-06T15:05:50Z
Derek,Mcclure,4/5/2021,4,3,4,2,0,13544,4339,20,37,575,3313,5,,2022-06-02T08:27:16Z,37010222-595e-4168-8479-5d8cb9162d80,customer,a875-34759634,37010222-595e-4168-8479-5d8cb9162d80,breakin,2023-03-06T15:05:50Z
Donna,Russell,12/1/1957,4,3,6,2,0,13245,2177,18,32,531,3142,3,,2022-07-02T21:16:37Z,3e2bbcc7-5ece-4101-b506-fe097688f5df,customer,d286-40183789,3e2bbcc7-5ece-4101-b506-fe097688f5df,breakin,2023-03-06T15:05:50Z
Grace,Pham,6/4/1931,5,2,5,2,0,10378,3326,15,37,398,2898,3,,2023-02-14T14:27:10Z,5051c775-644b-4c59-aee8-6375c092f36d,customer,a586-50276424,5051c775-644b-4c59-aee8-6375c092f36d,collision,2023-03-06T15:05:50Z
Claudia,Sawyer,12/31/1923,6,2,6,2,0,8088,5386,7,55,598,2550,6,,2022-10-31T16:13:17Z,4de94635-6e8f-47e2-8d50-4c3b4e64ab29,customer,a546-84996167,4de94635-6e8f-47e2-8d50-4c3b4e64ab29,collision,2023-03-06T15:05:50Z
Colton,Gentry,6/1/1959,5,2,4,2,0,11575,3638,11,31,544,2769,3,,2022-08-15T00:17:04Z,343e88a4-6c08-48d1-9117-35946ff73ec9,customer,d392-59748038,343e88a4-6c08-48d1-9117-35946ff73ec9,breakin,2023-03-06T15:05:50Z
Linda,Baxter,8/19/1953,3,2,1,2,0,9330,7089,10,41,544,1857,5,,2022-08-17T09:57:37Z,89719c44-2945-4e21-9643-378d2c152b6e,customer,c143-48881350,89719c44-2945-4e21-9643-378d2c152b6e,theft,2023-03-06T15:05:50Z
Maxwell,Perry,10/3/1949,5,2,2,3,0,9658,6591,6,46,546,1346,6,,2022-04-12T03:42:50Z,8cc79e82-5465-4f45-bbda-c1e8cbbd7926,customer,c658-40988408,8cc79e82-5465-4f45-bbda-c1e8cbbd7926,theft,2023-03-06T15:05:50Z
Ellen,Paul,4/8/1982,4,3,4,2,0,13718,2987,17,36,573,3155,3,,2023-01-29T06:49:21Z,33361649-89f8-4d91-84a5-7816542abe23,customer,b505-62982822,33361649-89f8-4d91-84a5-7816542abe23,collision,2023-03-06T15:05:50Z
Claudia,Townsend,2/17/1912,5,2,4,1,0,11099,3182,14,40,660,3216,1,,2022-09-16T13:07:56Z,09244fcd-7057-4729-baaf-dea821ac2dfb,customer,d487-05808004,09244fcd-7057-4729-baaf-dea821ac2dfb,theft,2023-03-06T15:05:50Z
Julian,Choi,11/29/1940,4,3,4,2,0,10433,5624,18,32,606,2612,6,,2022-04-09T13:39:33Z,58db6a40-d707-4459-9799-789d91de42ab,customer,c093-24609667,58db6a40-d707-4459-9799-789d91de42ab,theft,2023-03-06T15:05:50Z
Alejandro,Lang,11/16/1997,2,2,4,2,0,7394,6238,6,45,631,1187,3,,2023-02-19T22:48:43Z,792f0f5f-2d54-4f29-921f-6411e2916d09,customer,a783-12110100,792f0f5f-2d54-4f29-921f-6411e2916d09,collision,2023-03-06T15:05:50Z
Brianna,Welch,1/12/1911,6,2,3,2,0,8691,4713,10,47,565,3570,4,,2022-03-28T01:26:40Z,b99be4bb-1b70-4dc2-ac61-4b93255655cd,customer,a561-03996494,b99be4bb-1b70-4dc2-ac61-4b93255655cd,theft,2023-03-06T15:05:50Z
Zachary,Vaughan,9/22/1981,4,2,5,2,0,5686,7882,7,47,601,2175,5,,2022-04-15T19:41:29Z,e4b14544-da93-4452-8003-5241fdaf0198,customer,b183-22484797,e4b14544-da93-4452-8003-5241fdaf0198,collision,2023-03-06T15:05:50Z
Kristopher,Silva,1/9/1992,6,3,2,1,0,11060,4430,14,47,855,3288,6,,2022-03-28T21:26:24Z,a148b28f-cfc4-4aa5-917f-cd5063c267e2,customer,b029-04743877,a148b28f-cfc4-4aa5-917f-cd5063c267e2,breakin,2023-03-06T15:05:50Z
Cory,Hebert,4/29/2012,4,2,5,2,0,10728,4726,13,39,580,3187,3,,2022-04-24T13:24:04Z,6dd93f11-4bca-4af6-97f1-d77da9b34093,customer,b705-74604436,6dd93f11-4bca-4af6-97f1-d77da9b34093,theft,2023-03-06T15:05:50Z
Garrett,Cherry,5/1/2006,4,2,2,1,0,8124,5689,10,40,443,2243,6,,2022-10-12T07:54:43Z,80211727-9cfc-41a1-a849-623da9688bad,customer,d777-62095051,80211727-9cfc-41a1-a849-623da9688bad,collision,2023-03-06T15:05:50Z
Cassidy,Spence,9/5/2015,5,3,3,1,0,12039,3434,15,35,674,2853,5,,2022-05-28T11:08:28Z,135453d1-28da-4cb9-a596-4a27abbf3a6c,customer,d864-71440357,135453d1-28da-4cb9-a596-4a27abbf3a6c,breakin,2023-03-06T15:05:50Z
Joanne,Stephenson,1/18/2013,4,2,4,1,0,14394,3935,16,34,543,3708,3,,2022-10-21T18:48:33Z,cd3caa1d-10df-4bb4-9d36-803f1ede9482,customer,a662-49090217,cd3caa1d-10df-4bb4-9d36-803f1ede9482,breakin,2023-03-06T15:05:50Z
Alan,Bradley,7/16/1953,5,3,3,2,0,9741,4595,8,50,467,2278,6,,2022-03-30T11:49:28Z,b13949ac-618e-4887-a37d-872507903c14,customer,b860-14489034,b13949ac-618e-4887-a37d-872507903c14,theft,2023-03-06T15:05:50Z
Gwendolyn,Esparza,12/12/1980,5,2,2,1,0,11696,3494,7,41,573,3534,2,,2022-07-25T01:49:03Z,8bd87f7e-deeb-46c0-bd11-d818334215a4,customer,b396-11365328,8bd87f7e-deeb-46c0-bd11-d818334215a4,collision,2023-03-06T15:05:50Z
Karla,Newman,11/6/1996,5,2,5,2,0,10035,4256,11,31,610,2087,3,,2022-07-23T12:30:58Z,9b42f7ff-b31a-414a-86d7-f4daf311b6aa,customer,b855-87314746,9b42f7ff-b31a-414a-86d7-f4daf311b6aa,collision,2023-03-06T15:05:50Z
Hector,Rocha,7/18/1948,4,2,3,1,0,13005,4112,10,36,532,3327,3,,2022-06-22T17:04:24Z,52c352bf-8402-4a94-b7b5-951424e0eb28,customer,c388-69424512,52c352bf-8402-4a94-b7b5-951424e0eb28,theft,2023-03-06T15:05:50Z
Judy,Petty,4/16/1944,5,2,4,2,0,9276,2812,11,39,517,2591,2,,2022-09-15T21:10:35Z,9ca8d27b-d56e-45f6-8d7c-fbe2c04a44b5,customer,b572-34268981,9ca8d27b-d56e-45f6-8d7c-fbe2c04a44b5,collision,2023-03-06T15:05:50Z
Cathy,Larson,7/16/1993,6,2,4,1,0,9857,3178,12,45,688,2938,3,,2022-10-27T05:42:32Z,bb3f0f57-59c4-49a3-a641-738b646a7886,customer,c527-12318886,bb3f0f57-59c4-49a3-a641-738b646a7886,collision,2023-03-06T15:05:50Z
